crew,id
 Harry Bromley Davenport,45921
 Joel Bergvall,33788
N/A,5753
 Compton Bennett,43495
 Paolo Cavara,32688
 Michael Curtiz,24973
 Chester Erskine,42342
 Thornton Freeland,168171
 John Lemont,80595
 William Klein,66953
N/A,16436
 Miguel Sapochnik,31867
 Ted Kotcheff,42451
 Richard Brooks,43138
 Anthony Quinn,4933
 Teuvo Tulio,264241
 Christian Alvart,28355
 Mark Region,64104
 Tom Donahue,194931
 Rakeysh Omprakash Mehra,20027
 Jacques Perrin,36970
 Kabir Khan,19616
 Kevin Heffernan,34423
 Sergio Martino,69872
 Dan Mintz,20216
 Steve Pink,23048
 Atom Egoyan,28211
 Uwe Boll,30779
 Paul Morrissey,89199
 Javor Gardev,19152
 Clarence Brown,38687
N/A,30018
 Chris Sanders,10191
 Phil Roman,22582
 Asghar Farhadi,37181
N/A,45035
 Adam Jay Epstein,15544
 Pablo Proenza,24874
 Sam Jaimes,51330
 John Hyams,28510
 Shaad Ali,11763
 Roy William Neill,33421
 Zhang Yimou,48336
 Wolfgang Murnberger,21467
 Jed Weintrob,24499
 Nia Vardalos,20825
 Astra Taylor,16190
 Minoru Ohara,109572
 Nobuhiro Suwa,52637
 Hirokazu Koreeda,25053
 Juan Antonio Bardem,104607
 Wolfgang Murnberger,10469
 Paul Harather,11122
N/A,27936
 Louis Leterrier,18823
 Lee Bennett Sobel,196328
N/A,213845
 Albert Lamorisse,15382
 Gabriel Cowan,31196
 Juraj Herz,18352
 Peter Stebbings,34769
 Linas Phillips,39830
N/A,132744
 Pasupuleti Krishna Vamsi,161179
 Stephen Poliakoff,35939
 Matthew Vaughn,23483
 Ulrik Imtiaz Rolfsen,16686
 Morten Tyldum,15973
 Aziz Mirza,4252
 Oliver Hirschbiegel,16759
 Delmer Daves,43008
 Lloyd Bacon,184741
 Philippe Mora,57124
 Rakesh Roshan,93519
 Shawn Levy,35056
 Stuart Gordon,47090
 Saul Blinkoff,13417
 Adrian Hoven,39931
 William Friedkin,24429
N/A,36419
 Gregory Mackenzie,22419
 Henry Koster,43327
 George Marshall,76568
N/A,40855
N/A,22488
N/A,49131
 Mark Goffman,35207
 Mervyn LeRoy,42669
 Johan Renck,18273
N/A,37223
 Clyde Bruckman,53522
 Lloyd Bacon,39459
 Jake Goldberger,35689
 Omar Majeed,166375
 Michael Feifer,34784
 Mika Hotakainen,52903
 Javier Fesser,8980
N/A,11801
 Kevin Booth,25572
 Joey Stewart,34583
 Michael Lander,11761
 Mack Sennett,22943
 Floria Sigismondi,27586
 Jamie King,15323
N/A,1568
 Pier Paolo Pasolini,48688
 Peter Greenaway,33226
N/A,96010
N/A,27179
 Lionel Delplanque,11303
 Andrew Lau,18426
N/A,19939
 Akira Kurosawa,36916
 Veikko Aaltonen,145902
 Ian Poitier,79924
 Gabriel Bologna,116983
 Akira Kurosawa,17988
 Russell Mulcahy,26178
 Fred Durst,19587
 Dilip Mehta,68987
 Audrey Ewell,36124
 Paul Etheredge,20781
 Frank Borzage,22649
 Gabriel Pascal,31561
 Hans Weingartner,1912
 Val Guest,35002
 Don Hahn,47813
 Tim Fywell,14766
N/A,36731
 Gavin Maxwell,141714
N/A,19401
 Adrian Pennick,31869
 Eric Till,26186
 Raoul Walsh,55236
 Neil LaBute,34803
 Nicolas Winding Refn,37861
N/A,47808
 Thor Freudenthal,33217
 Anthony Fabian,29989
N/A,90634
 Anatole Litvak,26380
 Charles Walters,43326
 Norman Taurog,44747
 Lance Comfort,102419
 Michael Anderson,228444
 Brett Harvey,36443
 Anatole Litvak,4461
 Luca Guadagnino,41110
 Stephen Cragg,31687
 Sandra Goldbacher,20497
 Steve Jacobs,12411
 Gerald Peary,86097
 Bruce Beresford,25832
 Daryl Duke,25338
 Beth Schacter,20478
N/A,17960
N/A,33427
 Clare Kilner,23568
 Yorgos Lanthimos,38810
 Michael Winterbottom,12408
 Lu Chuan,21345
 William Wesley,40168
 Walerian Borowczyk,44132
N/A,37857
 Martin Kjellberg,33784
 Leigh Scott,45663
N/A,129689
N/A,178736
 Jonathan Mossek,35656
 Takeshi Kitano,30427
 Takeshi Kitano,12166
 Wes Llewellyn,33501
 Fredrik Gertten,36325
 Charles Walters,43381
 Sylvain White,34813
 Mike Million,33215
 Isao Takahata,21036
 Julie Anne Robinson,35690
 Paul Nicholas,18406
 Jay Duplass,39053
 Tom Six,37169
N/A,24805
 Michael Curtiz,43517
N/A,176651
N/A,121036
 Phil Karlson,42476
 Richard Boleslawski,111310
 Banksy,39452
 Peter Glenville,94917
 Yasuharu Hasebe,107643
 Yasuharu Hasebe,64651
 Julia Sweeney,40594
 Jean Yarbrough,23104
N/A,37605
 Richard Thorpe,91727
 Carol Reed,41597
 Elia Kazan,62727
 Arthur Hiller,25385
 Yasuharu Hasebe,64576
N/A,32985
 Rouben Mamoulian,44399
 Jon Favreau,10138
 Samuel Maoz,32084
N/A,42191
 John Harlow,190906
 Joonas Neuvonen,45615
 Tom Dey,38579
 Jorma Taccone,37931
 Stephen Milburn Anderson,27004
N/A,10870
 Nonzee Nimibutr,54117
 Coline Serreau,4180
N/A,55135
 Mamoru Oshii,15877
 Claude Chabrol,72272
 Abdellatif Kechiche,1549
N/A,10171
 Bob Clark,38996
 Bo Widerberg,25699
 Johnnie To,18899
 Ning Hao,45380
 Erin Berry,48587
 Roy Del Ruth,198600
 Hubert Cornfield,36760
 Takeshi Kitano,39767
 Harvey Glazer,17005
 John Maringouin,26694
 Alberto Cardone,126421
 Sam Newfield,121351
 Peter Berg,37178
N/A,125271
N/A,5178
 Ivan Engler,34069
 Samuel Bayer,23437
 Chris Morris,37495
 Nobuhiro Yamashita,145217
 Sydney Pollack,42217
 Christian Molina,19173
 Dan Merchant,42910
 William Phillips,43090
 Roger Kumble,35169
 Michael Winterbottom,41116
 Yosuke Fujita,25659
 Janus Metz Pedersen,37828
 Frank Borzage,38726
 Barry Levinson,36950
 Barnaby Thompson,37565
 J Blakeson,38542
 William Friedkin,12219
 Keisuke Toyoshima,76822
 Ridley Scott,20662
 Maurice Pialat,31345
 Aku Louhimies,21245
 Saara Cantell,60677
 Ray Ashley,52620
 Gareth Evans,34626
N/A,47737
 Daniel Mann,28575
N/A,52249
 John Hough,51442
N/A,89462
 Ronald Neame,66022
 Delmer Daves,38697
 Cory McAbee,37511
 Donato Rotunno,21794
 Doug Pray,36432
 Paresh Mokashi,35572
 Eric Till,106813
 Eric Bana,20311
 Morgan Dews,81589
N/A,8929
 Johnnie To,7346
 Fritz Lang,28894
 Alexander Sokurov,44513
 Michael Schultz,23050
N/A,96287
 Yoo Ha,23538
N/A,27181
 Jacques Demy,5590
 Lenka Hellstedt,53503
 Mani Ratnam,40998
 Reha Erdem,5850
 Paul Schrader,18516
 Shinji Aramaki,31261
 Hideaki Anno,39056
 Uwe Boll,24757
 Anthony DiBlasi,26587
 Ricky Gervais,36801
 Bret Wood,92501
 Derek Cianfrance,46705
 Robert Luketic,37821
N/A,261538
N/A,253232
N/A,173865
 Scott Sidney,225503
 Stephanie Rothman,29069
 Ted Nicolaou,26962
N/A,37255
N/A,122188
N/A,51792
N/A,99236
 Norman Taurog,174784
N/A,14257
N/A,5424
 Justin Steele,39453
N/A,26388
 Gideon Koppel,44878
N/A,116746
 Desmond Davis,64811
 Joko Anwar,39024
 Jesper Ganslandt,38307
N/A,134901
 Roger Spottiswoode,30527
 Mike Newell,9543
 Frank Tashlin,43317
 Nicole Holofcener,40247
 Suzie Templeton,14518
 Alvin Rakoff,26427
N/A,37034
 Nick Cohen,35197
 Michael Staininger,36686
 Faiza Ahmed Khan,115064
 Giuseppe Tornatore,25846
 Jerry Schatzberg,73931
N/A,30913
 Dominic Brigstocke,198306
 Dominic Brigstocke,198307
 Bruce Leddy,62492
N/A,112882
 Michael Patrick King,37786
 Richard Attenborough,66775
 Henry Hathaway,44398
 Edward Dmytryk,25551
 Nandita Das,22241
 Basu Chatterjee,71756
 Daniele Vicari,58086
 John Krasinski,29151
 Nicholas Stoller,32823
 Severin Eskeland,29923
 Gregor Jordan,38199
 Charles Jarrott,80844
 Harry Beaumont,42614
 David Hugh Jones,139383
 George Cukor,43879
 Greg Franklin,36736
 Michael Landon,132328
 Markus Goller,35217
 Alan Poul,34806
 Vincenzo Natali,37707
 Cristian Mungiu,39376
 Louis Malle,1785
N/A,10241
N/A,32720
 Bahman Ghobadi,51413
 Nikita Mikhalkov,38318
 Richard Lester,42744
 Yannis Smaragdis,29272
 Noel Clarke,13058
 Gary Winick,37056
 Jon Harris,34480
 Craig Moss,38570
 Lucian Pintilie,35166
N/A,38846
 Anna Melikyan,73576
N/A,32830
N/A,52726
 Joshua Goldin,27735
 Majid Majidi,54254
 Stuart Hazeldine,29917
N/A,68429
N/A,47238
 William Keighley,132928
 Oliver Irving,19713
 Abel Gance,50182
 Alexander Sokurov,254738
 Carlos Saura,42139
N/A,3589
 Nikhil Advani,25869
 Ken Ghosh,30695
 Stanley Kramer,94225
 Thornton Freeland,108224
 William Dieterle,88192
 Robert Wise,28434
 Anthony Byrne,28871
 Martin Ritt,35129
N/A,31041
N/A,12832
 Barbara Schroeder,39246
 Robert Saitzyk,33116
 Victor Fleming,79372
 Richard Thorpe,42767
 Jimmy Hayward,20533
 Joe Carnahan,34544
 Gene Kelly,48003
 Umesh Shukla,19276
 Stuart Burge,44006
 Lee Unkrich,10193
 Ricki Stern,41397
 Henry Koster,43882
 Mervyn LeRoy,99627
 Heitor Dhalia,39641
 Xavier Giannoli,35164
 Mario Piluso,45974
 Dominic Brigstocke,198308
 Sujoy Ghosh,25868
 Debra Granik,39013
 Greg Williams,162880
 Gerardo Naranjo,63883
N/A,8652
 Marina de Van,18897
 Richard Fleischer,38027
 Nuri Bilge Ceylan,52072
 Claude Chabrol,1787
 Sydney Pollack,32068
N/A,48636
N/A,21531
N/A,108017
 Danny Lerner,45009
 Alex Gibney,44999
 Timo Koivusalo,41142
 Mike Mitchell,10192
 Michael Meredith,24663
 Stuart Cooper,24797
 Mike Leigh,61120
N/A,62414
 Andrzej Wajda,149511
 Maren Ade,33809
 Uwe Boll,38780
 Julie Anne Robinson,56809
 Seijun Suzuki,37711
 Seijun Suzuki,110901
 Hiroshi Shimizu,211256
 Fernando Colomo,46341
 Michael Winterbottom,37414
 Alexandre Franchi,44680
 Aurelio Grimaldi,108705
 Abel Gance,70804
 Wes Llewellyn,51138
 Jon Gunn,26916
 Amy Redford,16890
 Jac Schaeffer,39545
 Edmund Goulding,53796
 Clarence Brown,42615
 Abel Ferrara,120529
 Jonathan Kaplan,34599
 Christine Edzard,47282
 Duane Crichton,16878
 Jon Cassar,13989
 Henry King,44534
 Emeric Pressburger,43780
 Frank Perry,31677
 Michael Stephenson,40819
 Jessica Oreck,68701
 Stephen Frears,43699
 Richard Loncraine,45371
 Frank Borzage,109970
 David Slade,24021
 Brian Koppelman,36691
 Wendy Jo Carlton,39334
 Catherine Breillat,41499
 Ellen Kuras,40215
 Henry Hathaway,69847
 Denis Dercourt,33913
N/A,34647
 Jamie Thraves,18530
N/A,27865
 Sidney Sheldon,52365
 Sydney Pollack,51054
 Mahesh Nair,32866
 Aaron Woodley,42891
N/A,10196
 Emir Kusturica,21042
 Fielder Cook,37301
N/A,91487
 Otto Preminger,29106
 Claude Miller,51865
 Alain Chabat,37652
 Robert Salis,4676
N/A,28478
 David Lean,51617
 Christian Petzold,3037
 Larry Clark,208478
 Peter Watkins,61302
 Satyajit Ray,113012
N/A,108788
 Albert Pyun,140172
 Francis Ford Coppola,59231
N/A,59088
 Pete Travis,15102
 Corbin Bernsen,24963
N/A,36962
 Don Taylor,26932
 Stephen Kijak,40636
 Claude Chabrol,2363
 Valentin Vaala,423917
 Stephen Frears,34991
N/A,34703
 Manuel Huerga,1896
N/A,39129
 Ingmar Bergman,69544
 Michael Curtiz,43449
 Kevin Burns,76180
 Trey Parker,16023
 Tom Cairns,25903
 Michael Lange,153913
 AJ Schnack,25630
N/A,28036
 Mitchell Leisen,51395
 George Marshall,1789
 Richard Dale,74076
 Mark Cowen,235199
N/A,34851
 Asif Kapadia,8471
 Reginald Harkema,45622
 David Butler,43514
 John Frankenheimer,87267
 Tom DiCillo,37659
 Bruce Goodison,166677
 Samuel Fuller,23097
 George Sidney,44711
 Pierre Coffin,20352
 Mark Sandrich,150778
 Tristan Loraine,58781
 Henry Jaglom,142052
 Michael Curtiz,32921
 David Gleeson,24048
N/A,43853
N/A,43849
 Christopher Nolan,27205
 Dennis Dugan,38365
 Jeffery Scott Lando,64861
 Jon Turteltaub,27022
N/A,27843
 Derek Sieg,80198
 Ana Clavell,16304
 James Mangold,37834
 Shana Feste,32395
 Robert Rodriguez,26682
 Rituparno Ghosh,41252
 Russell Rouse,25914
 Peter Greenaway,4556
 Abel Ferrara,18680
N/A,72356
 Paolo Barzman,41522
 Harald Zwart,38575
 Julio DePietro,39037
N/A,15714
 Udayan Prasad,22556
 Bill Douglas,49500
 Wu Ma,54857
 Seijun Suzuki,110903
 Seijun Suzuki,110899
 Lisa Cholodenko,39781
 Slava Tsukerman,26350
 Gerardo de Leon,100661
 Eddie Romero,85674
N/A,73861
 Ursula Meier,61222
 Glenn Leyburn,40850
 Brandon Vietti,40662
 Jacques Rivette,59484
 Albert Austin,54198
 Michael Curtiz,91470
 Larry Semon,47508
 Phillip Noyce,27576
N/A,86431
 Keith Fulton,30565
 Ben Steinbauer,42918
 Gerd Oswald,1920
 King Vidor,53209
 Spike Lee,24487
 Eldar Ryazanov,39768
N/A,162862
 Monta Bell,134427
N/A,53232
 Sam Gorski,37816
 Jack Gulick,20996
N/A,18968
 Jaco Van Dormael,31011
 Joe May,96525
 Vittorio De Sica,1863
N/A,26652
 Victor Saville,65212
 William Keighley,35262
 Steven Bognar,37098
 Nick Moran,26796
 Evan Richards,41163
 Bernard Girard,85023
 Jay Roach,38778
 Reed Cowan,40428
N/A,104343
N/A,104744
 Susanna White,35019
 Gianni Di Gregorio,17631
 Alex van Warmerdam,5899
 Thom Fitzgerald,18166
 Agnieszka Holland,124096
N/A,86266
N/A,59881
 Thanasis Papathanasiou,17914
 Stefan Faldbakken,37766
N/A,48197
 Takashi Miike,36274
 Rune Denstad Langlo,26584
 Manmohan Desai,38022
 Josef Fares,32497
N/A,90908
N/A,45043
N/A,31262
 Fritz Lang,21564
 Victor Fleming,43605
 Chuck Jones,20007
N/A,25335
 Darko Lungulov,41483
 Laurent Tirard,31203
 Edward Yang,54233
N/A,27297
 Charles Adelman,39303
 Eran Creevy,21900
 Wilson Yip,37472
 Charles Band,29168
 Edgard Navarro,108712
 Karsten Wedel,343283
 Jeffrey Blitz,63075
 Elizabeth Allen Rosenbaum,38843
 Risto Jarva,39008
 Henry King,49609
 Burr Steers,37950
 Bart Freundlich,24122
 Adam McKay,27581
 Don Siegel,24508
 Fouad Mikati,41135
 Ilksen Basarir,37570
N/A,52713
 Tom Toelle,5465
 Vincent Sherman,61430
 Jean Yarbrough,45322
 Alex Chandon,20591
 Nils Gaup,13221
 Paul Auster,18848
 Ettore Scola,42008
 Ettore Scola,77334
 Claude Binyon,94618
 Henry Levin,102488
 Robert Day,86667
 Bryan Forbes,76000
N/A,83360
 Richard Thorpe,98328
N/A,33195
 Walter Lang,46011
 Jeff Zimbalist,53190
N/A,28426
 Michele Mulroney,39414
 Jonathan Caouette,42039
 Benny Chan,19528
 Ragnar Bragason,37700
 Sylvester Stallone,27578
 Edgar Wright,22538
 Frank Borzage,97735
 Archie Mayo,45803
 Seppo Huunonen,112383
N/A,44629
 Bradley Rust Gray,44770
 Kimberly Reed,46391
 Charles Marquis Warren,149114
 Theo van Gogh,30860
 Michel Gondry,67367
N/A,96108
 Pete McCormack,30966
 Jeff Bleckner,47477
 Paul Schneider,40818
 Prakash Jha,37951
 Fritz Lang,43821
 Alexander Sokurov,55971
 Laurent Tirard,10271
 Krishna Rao,17821
 Neil Marshall,23759
 Xavier Dolan,26280
 Todd Solondz,39800
 Pablo Trapero,8900
N/A,3476
N/A,9503
 Ernst Lubitsch,52270
N/A,44737
N/A,8070
 Bertrand Tavernier,46334
 Mitchell Leisen,80364
 Paul Oremland,21001
 Shyam Benegal,171492
 Antony Thomas,79829
N/A,39142
N/A,21781
 Jonathan Glatzer,19874
 Heidi Ewing,44806
 Lloyd Bacon,132883
 Paul Scheuring,43549
 David Nerlich,14138
 Philip Ridley,38150
 Leon Gast,47912
 Frank Urson,128298
 Josef von Sternberg,42565
 Alexandre Aja,43593
 Rauni Mollberg,263579
 Ute Wieland,1914
 Luc Besson,35552
 Aaron Schneider,44718
 Frederick Wiseman,67381
 Nancy Bardawil,26035
 Soi Cheang,25474
 Steven Jacobson,16346
N/A,33774
 Ralph Nelson,102286
 Mark Sandrich,53446
 Mitchell Leisen,108232
 Henry King,44533
 Henrik Ruben Genz,15952
 Conor McPherson,39563
 Pekka Parikka,55520
 Derrick Borte,41479
 Walter Lang,65787
 Ernst Lubitsch,51759
N/A,41248
 Jugal Hansraj,29538
 Clarence Brown,115109
 Tze Chun,42850
 Joann Sfar,31900
 Alain Resnais,37842
 Dario Argento,29159
 Luis Mandoki,191550
 Jan Troell,122671
 Charles Walters,42991
 Curtis Bernhardt,44140
N/A,42194
 Michael Preece,31443
 Ulf Malmros,33494
 Roy Andersson,91873
 Peter Yates,207937
 Gilles Lellouche,20200
 Ryan Page,37259
 Claude Miller,62981
N/A,33682
 Jacques Rivette,79043
 Daisuke Nishio,28609
 Kiyoshi Kurosawa,46164
 Daniel Stamm,38358
 Jerzy Kawalerowicz,113458
N/A,42085
 Dorothy Arzner,37581
 John Huston,84701
 Dorothy Arzner,32196
 Peter Brook,42495
 Ousmane Sembene,95597
 Margarethe von Trotta,55562
N/A,49943
 Anton Corbijn,27579
 Nelson Pereira dos Santos,105347
N/A,77057
N/A,98636
 Spike Lee,96451
 Jeff Tremaine,14158
 Eric Till,47670
 Ernst Lubitsch,55648
N/A,88034
 Ken Hughes,172535
 Albert Pyun,109466
 Karen Peterson,32638
 Yannick Dahan,37905
 Fredrik Wenzel,30846
 Josh Gordon,41210
 Piotr Szulkin,107983
 Bassam Kurdali,9761
 Nicolas Alberny,57816
 Josh Fox,40663
 Errol Morris,91396
 Stanley Kubrick,10165
 Steven Cantor,139433
 Liz Garbus,121471
N/A,103745
N/A,54182
 Eric Bricker,39786
 Philippe Diaz,50641
 Timo Koivusalo,55403
 Todd Phillips,46697
 Robert Rodriguez,23631
N/A,41233
N/A,17966
 Lee Sholem,206145
 Nicole Oppermann,44255
N/A,39240
 Karin Albou,50338
 Nanette Burstein,38073
 Ceri Levy,76237
 Tage Danielsson,129467
 Hans Alfredson,105737
 Otto Preminger,71839
 William Dieterle,109881
 Delmer Daves,52337
 King Vidor,32194
 Melvin Frank,80806
 Shane Thueson,44222
 Russell Thomas,13585
 Busby Berkeley,43790
 Clarence Brown,30630
 William Keighley,36814
 David Butler,32552
 Charles Vidor,133792
N/A,101422
 Joseph Kane,132859
 Joseph Kane,113214
N/A,33481
 Adam Mason,31549
 Michael Feifer,43642
N/A,148482
 Jafar Panahi,13209
 Damani Baker,55063
N/A,22681
 Cornel Wilde,39519
 Charles Vidor,119764
 Lewis Milestone,40985
 Jason Friedberg,40264
N/A,148175
 Simon Verhoeven,28938
 David de Vos,268021
 Nigel Cole,4204
N/A,35791
 Hitoshi Matsumoto,42430
 Stan Foster,35716
 Richard Berry,37645
 Lloyd Bacon,69119
 Geir Hansteen Jorgensen,24955
 Johnnie To,32151
 Michael Almereyda,55066
N/A,104310
N/A,124315
N/A,66701
 Fritz Lang,43804
 Bertrand Bonello,15915
 Wim Wenders,8886
 Harry Lachman,46026
N/A,227196
 Peter Medak,148636
 John Carpenter,31428
 Amos Kollek,49813
N/A,29424
 Arto Halonen,60678
 Colin Eggleston,39995
 David Fincher,37799
N/A,138522
 Frederick Wiseman,114395
 Lauren Montgomery,45162
 Norman Taurog,96172
 Tony Krantz,15527
N/A,85692
N/A,110748
N/A,40652
 Ben Affleck,23168
 Gillo Pontecorvo,45884
 Phil Karlson,35956
 Matt McCormick,85819
 Kristian Levring,15834
 Kyle Rankin,22476
 Anthony Fankhauser,37059
 Will Gluck,37735
 Ryan Murphy,38167
 Rob Epstein,38568
 George VanBuskirk,45778
 Sam Bozzo,18046
 Simon Hynd,27442
N/A,107612
 Bud Yorkin,33729
 Frank Tashlin,50356
 Casey Affleck,43939
 Sam Wood,46563
 David Stenn,60076
 Ella Lemhagen,15179
 Rob Reiner,43949
 Toni Myers,44992
 Oliver Stone,33909
 Jules Dassin,48110
 Richard Eyre,121154
 Kevin Brownlow,59572
 Delbert Mann,207681
 Zack Snyder,41216
 Brad Peyton,39691
 Curtis Harrington,42530
 Irving Rapper,43491
 Roy Del Ruth,43890
 Jean Negulesco,37596
 Yoshiyuki Kuroda,41486
 Kenji Misumi,41482
 Pierre Schoendoerffer,74714
 Noah Buschel,35219
 John Sayles,72913
 George Cukor,94959
N/A,22734
 Russell Rouse,56168
 Claude Sautet,34145
N/A,40911
 Gaylen Ross,54720
 Ryan Fleck,43923
 Russ Meyer,5719
 Paola Mendoza,71575
 Ahmed Ahmed,159186
 Alex van Warmerdam,2754
 Satyajit Ray,166204
N/A,40970
N/A,161710
 George Gallo,38842
 Jonathan Parker,45261
 Radu Muntean,73682
N/A,22136
 John Erick Dowdle,38410
N/A,342218
 Frederick Wiseman,125946
N/A,154442
 Nick Grinde,201695
N/A,25694
 Dennis Iliadis,42318
 Matthew Aeberhard,36569
 Hue Rhodes,27023
 Stephen Frears,38961
 Satish Kaushik,56969
 Richard Levine,45077
N/A,40599
 Jeff Bleckner,52221
N/A,165534
 Norman Foster,59581
 Edward Sedgwick,67531
N/A,125948
 Dan Curtis,32021
 Robert Aldrich,75938
 Rainer Werner Fassbinder,706
 Frank De Felitta,30931
 Brandon Beckner,33009
 Daryn Tufts,46198
N/A,18178
 Jack Conway,117211
 Matt Reeves,41402
 Colin Levy,45745
 Sacha Goedegebure,10378
 Randall Wallace,39486
 Joel Anderson,27374
 John Erick Dowdle,44040
N/A,12807
 Andy Fickman,38303
 Greg Berlanti,38408
 Henry Joost,42296
 Woody Allen,38031
 Darren Doane,28018
 Darin Scott,45729
 John Curran,44113
 Steven Hentges,173672
 Martin Weisz,9639
N/A,43894
 Tom Gries,85290
 Hal Roach,3592
 Charles Ferguson,44639
 Catherine Corsini,43619
 Gareth Edwards,43933
 Lyman Dayton,30071
 Will Meugniot,17031
 Lance Bangs,41994
 Stuart Rosenberg,15375
 Tony Goldwyn,45094
 Abe Sylvia,70695
 Rachel Perkins,38415
 Jerry Hopper,110502
 Ronald Neame,43369
N/A,111315
 Bob Byington,98115
 Mark Romanek,42188
 Dominique Deruddere,11567
 Robert Altman,27441
 Roy Rowland,30036
 Compton Bennett,43187
 Anthony Page,4706
 Pepe Danquart,9577
 Mark Tonderai,20034
 Sylvain Chomet,41201
 Mona Achache,19597
N/A,46847
 George Marshall,110790
 Niels Arden Oplev,16015
 William Olsson,20263
 Rainer Werner Fassbinder,10311
N/A,50834
 Rene Daalder,16271
 Rainer Werner Fassbinder,12482
 Paolo Sorrentino,53486
 Nicholas Ray,25633
 Diego Luna,206577
 Sean Astin,166671
 Emily Abt,39933
 Witold Leszczynski,81231
N/A,46756
 Darlo Piana,46812
 Gregg Araki,46837
 Nikos Nikolaidis,76825
 Zoya Akhtar,16344
 Peter Hanson,38124
 Daniel Snyder,60035
 Keith Melton,35379
N/A,214430
N/A,41308
 Julia Bacha,75341
 Mikio Naruse,92950
N/A,113456
 Anusha Rizvi,44549
N/A,155852
 Sam Wood,174792
 Robert Gist,131861
 Stephen Hopkins,45739
